Name = VO242
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-123.0	-2.558	0.41425	-0.106	0.018	0.512	0.269	0.523	-6.175	0.183	0.208
-122.0	-2.528	0.42334	-0.104	0.017	0.513	0.262	0.527	-5.972	0.178	0.209
-121.0	-2.499	0.43140	-0.102	0.016	0.515	0.256	0.533	-5.793	0.175	0.209
-120.0	-2.469	0.43791	-0.100	0.015	0.516	0.249	0.538	-5.638	0.171	0.210
-119.0	-2.440	0.44569	-0.097	0.015	0.518	0.243	0.543	-5.475	0.164	0.210
-118.0	-2.413	0.45041	-0.095	0.014	0.519	0.237	0.549	-5.357	0.157	0.211
-117.0	-2.387	0.45650	-0.092	0.014	0.520	0.231	0.556	-5.228	0.148	0.211
-116.0	-2.362	0.46041	-0.090	0.013	0.521	0.225	0.562	-5.130	0.140	0.212
-115.0	-2.338	0.46725	-0.087	0.013	0.522	0.220	0.568	-5.003	0.130	0.213
-114.0	-2.315	0.47099	-0.084	0.012	0.524	0.215	0.575	-4.916	0.121	0.214
-113.0	-2.293	0.47693	-0.081	0.012	0.525	0.210	0.581	-4.809	0.117	0.215
-112.0	-2.271	0.48150	-0.078	0.011	0.526	0.205	0.587	-4.717	0.110	0.215
-111.0	-2.250	0.48358	-0.075	0.011	0.527	0.200	0.593	-4.653	0.097	0.217
-110.0	-2.230	0.48827	-0.072	0.010	0.528	0.196	0.599	-4.568	0.083	0.218
-109.0	-2.212	0.49133	-0.069	0.010	0.529	0.191	0.605	-4.502	0.068	0.219
-108.0	-2.194	0.49266	-0.066	0.009	0.530	0.186	0.611	-4.454	0.051	0.220
-107.0	-2.178	0.49839	-0.062	0.009	0.531	0.182	0.616	-4.371	0.032	0.221
-106.0	-2.163	0.50034	-0.059	0.009	0.532	0.178	0.622	-4.324	0.010	0.223
-105.0	-2.150	0.50324	-0.055	0.008	0.533	0.174	0.627	-4.272	-0.010	0.224
-104.0	-2.137	0.50340	-0.052	0.008	0.534	0.170	0.632	-4.244	-0.021	0.226
-103.0	-2.123	0.50217	-0.048	0.008	0.535	0.166	0.638	-4.229	-0.040	0.227
-102.0	-2.112	0.50547	-0.045	0.007	0.536	0.163	0.643	-4.178	-0.076	0.229
-101.0	-2.101	0.50668	-0.041	0.007	0.537	0.159	0.648	-4.147	-0.119	0.231
-100.0	-2.092	0.50538	-0.037	0.007	0.538	0.155	0.653	-4.139	-0.172	0.232
-99.0	-2.084	0.50535	-0.034	0.006	0.539	0.152	0.657	-4.123	-0.244	0.234
-98.0	-2.077	0.50785	-0.030	0.006	0.540	0.149	0.662	-4.090	-0.346	0.236
-97.0	-2.071	0.50498	-0.026	0.006	0.541	0.146	0.667	-4.102	-0.498	0.237
-96.0	-2.067	0.50170	-0.022	0.006	0.542	0.142	0.672	-4.120	-0.729	0.239
-95.0	-2.064	0.50161	-0.019	0.005	0.543	0.139	0.676	-4.114	-0.841	0.241
-94.0	-2.060	0.50349	-0.015	0.005	0.544	0.136	0.680	-4.091	-0.985	0.243
-93.0	-2.058	0.50137	-0.011	0.005	0.544	0.133	0.685	-4.104	-1.781	0.245
-92.0	-2.056	0.49610	-0.007	0.005	0.545	0.130	0.689	-4.145	-5.552	0.246
-91.0	-2.056	0.49177	-0.004	0.004	0.546	0.127	0.693	-4.181	6.268	0.248
-90.0	-2.058	0.49015	-0.000	0.004	0.547	0.124	0.698	-4.198	0.220	0.250
-89.0	-1.808	1.15955	0.004	0.546	0.004	0.693	0.127	-1.559	0.220	0.252
-88.0	-1.811	1.15617	0.007	0.545	0.005	0.689	0.130	-1.567	1.304	0.254
-87.0	-1.815	1.15245	0.011	0.544	0.005	0.685	0.133	-1.575	1.050	0.256
-86.0	-1.820	1.14578	0.015	0.544	0.005	0.680	0.136	-1.589	0.912	0.258
-85.0	-1.827	1.13474	0.019	0.543	0.005	0.676	0.139	-1.610	0.865	0.260
-84.0	-1.833	1.12476	0.022	0.542	0.006	0.672	0.142	-1.629	0.817	0.262
-83.0	-1.840	1.11740	0.026	0.541	0.006	0.667	0.146	-1.647	0.733	0.264
-82.0	-1.848	1.10931	0.030	0.540	0.006	0.662	0.149	-1.666	0.669	0.266
-81.0	-1.858	1.09543	0.034	0.539	0.006	0.657	0.152	-1.696	0.618	0.268
-80.0	-1.868	1.08373	0.037	0.538	0.007	0.653	0.155	-1.724	0.576	0.270
-79.0	-1.880	1.07251	0.041	0.537	0.007	0.648	0.159	-1.753	0.542	0.272
-78.0	-1.893	1.05832	0.045	0.536	0.007	0.643	0.163	-1.789	0.514	0.274
-77.0	-1.908	1.04182	0.048	0.535	0.008	0.638	0.166	-1.831	0.490	0.275
-76.0	-1.923	1.02915	0.052	0.534	0.008	0.632	0.170	-1.869	0.474	0.277
-75.0	-1.939	1.01456	0.055	0.533	0.008	0.627	0.174	-1.912	0.466	0.279
-74.0	-1.956	0.99782	0.059	0.532	0.009	0.622	0.178	-1.960	0.452	0.280
-73.0	-1.974	0.98114	0.062	0.531	0.009	0.616	0.182	-2.012	0.435	0.282
-72.0	-1.993	0.96064	0.066	0.530	0.009	0.611	0.186	-2.074	0.419	0.283
-71.0	-2.013	0.94348	0.069	0.529	0.010	0.605	0.191	-2.134	0.406	0.284
-70.0	-2.035	0.92479	0.072	0.528	0.010	0.599	0.196	-2.200	0.393	0.285
-69.0	-2.058	0.90410	0.075	0.527	0.011	0.593	0.200	-2.276	0.382	0.287
-68.0	-2.082	0.88607	0.078	0.526	0.011	0.587	0.205	-2.350	0.372	0.288
-67.0	-2.108	0.86518	0.081	0.525	0.012	0.581	0.210	-2.436	0.365	0.289
-66.0	-2.133	0.84303	0.084	0.524	0.012	0.575	0.215	-2.530	0.360	0.289
-65.0	-2.160	0.82208	0.087	0.522	0.013	0.568	0.220	-2.627	0.353	0.290
-64.0	-2.188	0.79898	0.090	0.521	0.013	0.562	0.225	-2.738	0.345	0.291
-63.0	-2.217	0.77783	0.092	0.520	0.014	0.556	0.231	-2.850	0.336	0.292
-62.0	-2.247	0.75506	0.095	0.519	0.014	0.549	0.237	-2.976	0.330	0.292
-61.0	-2.279	0.73425	0.097	0.518	0.015	0.543	0.243	-3.104	0.324	0.293
-60.0	-2.312	0.71035	0.100	0.516	0.015	0.538	0.249	-3.255	0.319	0.293
-59.0	-2.346	0.68814	0.102	0.515	0.016	0.533	0.256	-3.410	0.315	0.294
-58.0	-2.380	0.66441	0.104	0.513	0.017	0.527	0.262	-3.582	0.312	0.294
-57.0	-2.415	0.64011	0.106	0.512	0.018	0.523	0.269	-3.772	0.308	0.294
-56.0	-2.450	0.61699	0.108	0.511	0.018	0.518	0.276	-3.971	0.302	0.294
-55.0	-2.487	0.59488	0.110	0.511	0.019	0.513	0.284	-4.181	0.299	0.294
-54.0	-2.525	0.57082	0.112	0.511	0.020	0.511	0.292	-4.423	0.298	0.294
-53.0	-2.563	0.54765	0.114	0.511	0.021	0.511	0.300	-4.681	0.295	0.294
-52.0	-2.603	0.52378	0.116	0.511	0.022	0.511	0.308	-4.969	0.293	0.294
-51.0	-2.640	0.50164	0.117	0.511	0.023	0.511	0.317	-5.263	0.290	0.294
-50.0	-2.678	0.47877	0.119	0.511	0.024	0.511	0.325	-5.594	0.286	0.294
-49.0	-2.717	0.45531	0.120	0.511	0.025	0.511	0.335	-5.967	0.496	0.294
-48.0	-2.756	0.43296	0.138	0.936	0.026	0.968	0.345	-6.365	0.494	0.300
-47.0	-2.794	0.41142	0.139	0.933	0.027	0.967	0.354	-6.792	0.279	0.300
-46.0	-2.832	0.38991	0.140	0.931	0.028	0.967	0.365	-7.263	0.276	0.299
-45.0	-2.867	0.36879	0.141	0.927	0.030	0.966	0.375	-7.775	0.273	0.299
-44.0	-2.903	0.34806	0.141	0.924	0.031	0.965	0.387	-8.340	0.269	0.299
-43.0	-2.936	0.32804	0.142	0.920	0.033	0.965	0.398	-8.951	0.264	0.298
-42.0	-2.969	0.30876	0.142	0.916	0.034	0.964	0.410	-9.616	0.260	0.298
-41.0	-2.999	0.28926	0.143	0.913	0.036	0.963	0.422	-10.367	0.255	0.298
-40.0	-3.025	0.27095	0.143	0.908	0.038	0.963	0.435	-11.166	0.248	0.297
-39.0	-3.050	0.25324	0.142	0.905	0.040	0.963	0.448	-12.042	0.240	0.297
-38.0	-3.071	0.23556	0.142	0.900	0.042	0.962	0.462	-13.039	0.229	0.296
-37.0	-3.089	0.21958	0.142	0.896	0.044	0.962	0.475	-14.068	0.211	0.296
-36.0	-3.102	0.20368	0.141	0.891	0.047	0.961	0.490	-15.231	0.179	0.295
-35.0	-3.111	0.18871	0.140	0.886	0.049	0.961	0.504	-16.487	0.112	0.295
-34.0	-3.117	0.17464	0.139	0.881	0.052	0.960	0.519	-17.846	-0.306	0.295
-33.0	-3.116	0.16108	0.138	0.876	0.055	0.960	0.534	-19.342	0.630	0.294
-32.0	-3.109	0.14829	0.136	0.871	0.059	0.959	0.549	-20.969	0.431	0.294
-31.0	-3.098	0.13646	0.135	0.865	0.062	0.959	0.564	-22.703	0.371	0.293
-30.0	-3.080	0.12517	0.133	0.859	0.066	0.958	0.579	-24.605	0.344	0.293
-29.0	-3.056	0.11471	0.131	0.854	0.070	0.957	0.595	-26.638	0.330	0.293
-28.0	-3.026	0.10507	0.128	0.847	0.075	0.957	0.610	-28.794	0.320	0.292
-27.0	-2.988	0.09599	0.126	0.841	0.080	0.956	0.626	-31.127	0.314	0.292
-26.0	-2.944	0.08761	0.123	0.834	0.086	0.956	0.641	-33.607	0.309	0.292
-25.0	-2.893	0.07995	0.120	0.827	0.092	0.955	0.656	-36.184	0.305	0.292
-24.0	-2.836	0.07279	0.117	0.820	0.099	0.954	0.671	-38.952	0.302	0.291
-23.0	-2.771	0.06631	0.114	0.812	0.106	0.954	0.686	-41.784	0.300	0.291
-22.0	-2.700	0.06041	0.110	0.804	0.114	0.953	0.700	-44.695	0.298	0.291
-21.0	-2.622	0.05495	0.107	0.795	0.123	0.952	0.714	-47.722	0.296	0.291
-20.0	-2.538	0.04996	0.103	0.787	0.133	0.951	0.728	-50.802	0.295	0.291
-19.0	-2.448	0.04549	0.099	0.778	0.144	0.950	0.742	-53.821	0.294	0.290
-18.0	-2.352	0.04138	0.095	0.768	0.155	0.949	0.754	-56.842	0.293	0.290
-17.0	-2.251	0.03769	0.090	0.758	0.168	0.948	0.767	-59.721	0.292	0.290
-16.0	-2.144	0.03433	0.086	0.747	0.182	0.946	0.779	-62.466	0.292	0.290
-15.0	-2.033	0.03134	0.081	0.736	0.197	0.945	0.790	-64.867	0.291	0.290
-14.0	-1.917	0.02862	0.076	0.724	0.213	0.943	0.801	-66.970	0.291	0.290
-13.0	-1.797	0.02618	0.072	0.711	0.230	0.942	0.812	-68.621	0.291	0.290
-12.0	-1.673	0.02406	0.067	0.699	0.248	0.940	0.822	-69.536	0.290	0.290
-11.0	-1.546	0.02213	0.061	0.685	0.267	0.938	0.831	-69.827	0.290	0.290
-10.0	-1.415	0.02044	0.056	0.671	0.287	0.936	0.840	-69.238	0.290	0.290
-9.0	-1.282	0.01895	0.051	0.656	0.307	0.934	0.849	-67.629	0.290	0.290
-8.0	-1.146	0.01767	0.045	0.641	0.328	0.932	0.856	-64.861	0.290	0.290
-7.0	-1.008	0.01657	0.040	0.625	0.349	0.929	0.864	-60.835	0.290	0.290
-6.0	-0.868	0.01565	0.034	0.608	0.371	0.926	0.871	-55.473	0.290	0.290
-5.0	-0.726	0.01486	0.029	0.591	0.393	0.923	0.877	-48.874	0.290	0.289
-4.0	-0.583	0.01424	0.023	0.574	0.414	0.920	0.884	-40.953	0.290	0.289
-3.0	-0.439	0.01376	0.017	0.556	0.435	0.916	0.889	-31.901	0.290	0.289
-2.0	-0.293	0.01342	0.012	0.537	0.456	0.913	0.895	-21.872	0.289	0.289
-1.0	-0.147	0.01321	0.006	0.518	0.477	0.909	0.899	-11.142	0.289	0.289
-0.0	-0.000	0.01312	-0.000	0.498	0.498	0.904	0.904	-0.000	0.289	0.250
1.0	0.147	0.01321	-0.006	0.477	0.518	0.899	0.909	11.142	0.289	0.289
2.0	0.293	0.01342	-0.012	0.456	0.537	0.895	0.913	21.872	0.289	0.289
3.0	0.439	0.01376	-0.017	0.435	0.556	0.889	0.916	31.901	0.290	0.289
4.0	0.583	0.01424	-0.023	0.414	0.574	0.884	0.920	40.953	0.290	0.289
5.0	0.726	0.01486	-0.029	0.393	0.591	0.877	0.923	48.874	0.290	0.289
6.0	0.868	0.01565	-0.034	0.371	0.608	0.871	0.926	55.473	0.290	0.290
7.0	1.008	0.01657	-0.040	0.349	0.625	0.864	0.929	60.835	0.290	0.290
8.0	1.146	0.01767	-0.045	0.328	0.641	0.856	0.932	64.861	0.290	0.290
9.0	1.282	0.01895	-0.051	0.307	0.656	0.849	0.934	67.629	0.290	0.290
10.0	1.415	0.02044	-0.056	0.287	0.671	0.840	0.936	69.238	0.290	0.290
11.0	1.546	0.02213	-0.061	0.267	0.685	0.831	0.938	69.827	0.290	0.290
12.0	1.673	0.02406	-0.067	0.248	0.699	0.822	0.940	69.536	0.290	0.290
13.0	1.797	0.02618	-0.072	0.230	0.711	0.812	0.942	68.621	0.291	0.290
14.0	1.917	0.02862	-0.076	0.213	0.724	0.801	0.943	66.970	0.291	0.290
15.0	2.033	0.03134	-0.081	0.197	0.736	0.790	0.945	64.867	0.291	0.290
16.0	2.144	0.03433	-0.086	0.182	0.747	0.779	0.946	62.466	0.292	0.290
17.0	2.251	0.03769	-0.090	0.168	0.758	0.767	0.948	59.721	0.292	0.290
18.0	2.352	0.04138	-0.095	0.155	0.768	0.754	0.949	56.842	0.293	0.290
19.0	2.448	0.04549	-0.099	0.144	0.778	0.742	0.950	53.821	0.294	0.290
20.0	2.538	0.04996	-0.103	0.133	0.787	0.728	0.951	50.802	0.295	0.291
21.0	2.622	0.05495	-0.107	0.123	0.795	0.714	0.952	47.722	0.296	0.291
22.0	2.700	0.06041	-0.110	0.114	0.804	0.700	0.953	44.695	0.298	0.291
23.0	2.771	0.06631	-0.114	0.106	0.812	0.686	0.954	41.784	0.300	0.291
24.0	2.836	0.07279	-0.117	0.099	0.820	0.671	0.954	38.952	0.302	0.291
25.0	2.893	0.07995	-0.120	0.092	0.827	0.656	0.955	36.184	0.305	0.292
26.0	2.944	0.08761	-0.123	0.086	0.834	0.641	0.956	33.607	0.309	0.292
27.0	2.988	0.09599	-0.126	0.080	0.841	0.626	0.956	31.127	0.314	0.292
28.0	3.026	0.10507	-0.128	0.075	0.847	0.610	0.957	28.794	0.320	0.292
29.0	3.056	0.11471	-0.131	0.070	0.854	0.595	0.957	26.638	0.330	0.293
30.0	3.080	0.12517	-0.133	0.066	0.859	0.579	0.958	24.605	0.344	0.293
31.0	3.098	0.13646	-0.135	0.062	0.865	0.564	0.959	22.703	0.371	0.293
32.0	3.109	0.14829	-0.136	0.059	0.871	0.549	0.959	20.969	0.431	0.294
33.0	3.116	0.16108	-0.138	0.055	0.876	0.534	0.960	19.342	0.630	0.294
34.0	3.117	0.17464	-0.139	0.052	0.881	0.519	0.960	17.846	-0.306	0.295
35.0	3.111	0.18871	-0.140	0.049	0.886	0.504	0.961	16.487	0.112	0.295
36.0	3.102	0.20368	-0.141	0.047	0.891	0.490	0.961	15.231	0.179	0.295
37.0	3.089	0.21958	-0.142	0.044	0.896	0.475	0.962	14.068	0.211	0.296
38.0	3.071	0.23556	-0.142	0.042	0.900	0.462	0.962	13.039	0.229	0.296
39.0	3.050	0.25324	-0.142	0.040	0.905	0.448	0.963	12.042	0.240	0.297
40.0	3.025	0.27095	-0.143	0.038	0.908	0.435	0.963	11.166	0.248	0.297
41.0	2.999	0.28926	-0.143	0.036	0.913	0.422	0.963	10.367	0.255	0.298
42.0	2.969	0.30876	-0.142	0.034	0.916	0.410	0.964	9.616	0.260	0.298
43.0	2.936	0.32804	-0.142	0.033	0.920	0.398	0.965	8.951	0.264	0.298
44.0	2.903	0.34806	-0.141	0.031	0.924	0.387	0.965	8.340	0.269	0.299
45.0	2.867	0.36879	-0.141	0.030	0.927	0.375	0.966	7.775	0.273	0.299
46.0	2.832	0.38991	-0.140	0.028	0.931	0.365	0.967	7.263	0.276	0.299
47.0	2.794	0.41142	-0.139	0.027	0.933	0.354	0.967	6.792	0.279	0.300
48.0	2.756	0.43296	-0.138	0.026	0.936	0.345	0.968	6.365	0.494	0.300
49.0	2.717	0.45531	-0.120	0.025	0.511	0.335	0.511	5.967	0.496	0.294
50.0	2.678	0.47877	-0.119	0.024	0.511	0.325	0.511	5.594	0.286	0.294
51.0	2.640	0.50164	-0.117	0.023	0.511	0.317	0.511	5.263	0.290	0.294
52.0	2.603	0.52378	-0.116	0.022	0.511	0.308	0.511	4.969	0.293	0.294
53.0	2.563	0.54765	-0.114	0.021	0.511	0.300	0.511	4.681	0.295	0.294
54.0	2.525	0.57082	-0.112	0.020	0.511	0.292	0.511	4.423	0.298	0.294
55.0	2.487	0.59488	-0.110	0.019	0.511	0.284	0.513	4.181	0.299	0.294
56.0	2.450	0.61699	-0.108	0.018	0.511	0.276	0.518	3.971	0.302	0.294
57.0	2.415	0.64011	-0.106	0.018	0.512	0.269	0.523	3.772	0.308	0.294
58.0	2.380	0.66441	-0.104	0.017	0.513	0.262	0.527	3.582	0.312	0.294
59.0	2.346	0.68814	-0.102	0.016	0.515	0.256	0.533	3.410	0.315	0.294
60.0	2.312	0.71035	-0.100	0.015	0.516	0.249	0.538	3.255	0.319	0.293
61.0	2.279	0.73425	-0.097	0.015	0.518	0.243	0.543	3.104	0.324	0.293
62.0	2.247	0.75506	-0.095	0.014	0.519	0.237	0.549	2.976	0.330	0.292
63.0	2.217	0.77783	-0.092	0.014	0.520	0.231	0.556	2.850	0.336	0.292
64.0	2.188	0.79898	-0.090	0.013	0.521	0.225	0.562	2.738	0.345	0.291
65.0	2.160	0.82208	-0.087	0.013	0.522	0.220	0.568	2.627	0.353	0.290
66.0	2.133	0.84303	-0.084	0.012	0.524	0.215	0.575	2.530	0.360	0.289
67.0	2.108	0.86518	-0.081	0.012	0.525	0.210	0.581	2.436	0.365	0.289
68.0	2.082	0.88607	-0.078	0.011	0.526	0.205	0.587	2.350	0.372	0.288
69.0	2.058	0.90410	-0.075	0.011	0.527	0.200	0.593	2.276	0.382	0.287
70.0	2.035	0.92479	-0.072	0.010	0.528	0.196	0.599	2.200	0.393	0.285
71.0	2.013	0.94348	-0.069	0.010	0.529	0.191	0.605	2.134	0.406	0.284
72.0	1.993	0.96064	-0.066	0.009	0.530	0.186	0.611	2.074	0.419	0.283
73.0	1.974	0.98114	-0.062	0.009	0.531	0.182	0.616	2.012	0.435	0.282
74.0	1.956	0.99782	-0.059	0.009	0.532	0.178	0.622	1.960	0.452	0.280
75.0	1.939	1.01456	-0.055	0.008	0.533	0.174	0.627	1.912	0.466	0.279
76.0	1.923	1.02915	-0.052	0.008	0.534	0.170	0.632	1.869	0.474	0.277
77.0	1.908	1.04182	-0.048	0.008	0.535	0.166	0.638	1.831	0.490	0.275
78.0	1.893	1.05832	-0.045	0.007	0.536	0.163	0.643	1.789	0.514	0.274
79.0	1.880	1.07251	-0.041	0.007	0.537	0.159	0.648	1.753	0.542	0.272
80.0	1.868	1.08373	-0.037	0.007	0.538	0.155	0.653	1.724	0.576	0.270
81.0	1.858	1.09543	-0.034	0.006	0.539	0.152	0.657	1.696	0.618	0.268
82.0	1.848	1.10931	-0.030	0.006	0.540	0.149	0.662	1.666	0.669	0.266
83.0	1.840	1.11740	-0.026	0.006	0.541	0.146	0.667	1.647	0.733	0.264
84.0	1.833	1.12476	-0.022	0.006	0.542	0.142	0.672	1.629	0.817	0.262
85.0	1.827	1.13474	-0.019	0.005	0.543	0.139	0.676	1.610	0.865	0.260
86.0	1.820	1.14578	-0.015	0.005	0.544	0.136	0.680	1.589	0.912	0.258
87.0	1.815	1.15245	-0.011	0.005	0.544	0.133	0.685	1.575	1.050	0.256
88.0	1.811	1.15617	-0.007	0.005	0.545	0.130	0.689	1.567	1.304	0.254
89.0	1.808	1.15955	-0.004	0.004	0.546	0.127	0.693	1.559	1.838	0.252
90.0	1.806	1.16537	-0.000	0.004	0.547	0.124	0.698	1.550	0.220	0.250
91.0	2.056	0.49177	0.004	0.546	0.004	0.693	0.127	4.181	0.220	0.248
92.0	2.056	0.49610	0.007	0.545	0.005	0.689	0.130	4.145	-5.552	0.246
93.0	2.058	0.50137	0.011	0.544	0.005	0.685	0.133	4.104	-1.781	0.245
94.0	2.060	0.50349	0.015	0.544	0.005	0.680	0.136	4.091	-0.985	0.243
95.0	2.064	0.50161	0.019	0.543	0.005	0.676	0.139	4.114	-0.841	0.241
96.0	2.067	0.50170	0.022	0.542	0.006	0.672	0.142	4.120	-0.729	0.239
97.0	2.071	0.50498	0.026	0.541	0.006	0.667	0.146	4.102	-0.498	0.237
98.0	2.077	0.50785	0.030	0.540	0.006	0.662	0.149	4.090	-0.346	0.236
99.0	2.084	0.50535	0.034	0.539	0.006	0.657	0.152	4.123	-0.244	0.234
100.0	2.092	0.50538	0.037	0.538	0.007	0.653	0.155	4.139	-0.172	0.232
101.0	2.101	0.50668	0.041	0.537	0.007	0.648	0.159	4.147	-0.119	0.231
102.0	2.112	0.50547	0.045	0.536	0.007	0.643	0.163	4.178	-0.076	0.229
103.0	2.123	0.50217	0.048	0.535	0.008	0.638	0.166	4.229	-0.040	0.227
104.0	2.137	0.50340	0.052	0.534	0.008	0.632	0.170	4.244	-0.021	0.226
105.0	2.150	0.50324	0.055	0.533	0.008	0.627	0.174	4.272	-0.010	0.224
106.0	2.163	0.50034	0.059	0.532	0.009	0.622	0.178	4.324	0.010	0.223
107.0	2.178	0.49839	0.062	0.531	0.009	0.616	0.182	4.371	0.032	0.221
108.0	2.194	0.49266	0.066	0.530	0.009	0.611	0.186	4.454	0.051	0.220
109.0	2.212	0.49133	0.069	0.529	0.010	0.605	0.191	4.502	0.068	0.219
110.0	2.230	0.48827	0.072	0.528	0.010	0.599	0.196	4.568	0.083	0.218
111.0	2.250	0.48358	0.075	0.527	0.011	0.593	0.200	4.653	0.097	0.217
112.0	2.271	0.48150	0.078	0.526	0.011	0.587	0.205	4.717	0.110	0.215
113.0	2.293	0.47693	0.081	0.525	0.012	0.581	0.210	4.809	0.117	0.215
114.0	2.315	0.47099	0.084	0.524	0.012	0.575	0.215	4.916	0.121	0.214
115.0	2.338	0.46725	0.087	0.522	0.013	0.568	0.220	5.003	0.130	0.213
116.0	2.362	0.46041	0.090	0.521	0.013	0.562	0.225	5.130	0.140	0.212
117.0	2.387	0.45650	0.092	0.520	0.014	0.556	0.231	5.228	0.148	0.211
118.0	2.413	0.45041	0.095	0.519	0.014	0.549	0.237	5.357	0.157	0.211
119.0	2.440	0.44569	0.097	0.518	0.015	0.543	0.243	5.475	0.164	0.210
120.0	2.469	0.43791	0.100	0.516	0.015	0.538	0.249	5.638	0.171	0.210
121.0	2.499	0.43140	0.102	0.515	0.016	0.533	0.256	5.793	0.175	0.209
122.0	2.528	0.42334	0.104	0.513	0.017	0.527	0.262	5.972	0.178	0.209
123.0	2.558	0.41425	0.106	0.512	0.018	0.523	0.269	6.175	0.183	0.208
124.0	2.589	0.40600	0.108	0.511	0.018	0.518	0.276	6.377	0.189	0.208
125.0	2.620	0.39910	0.110	0.511	0.019	0.513	0.284	6.565	0.194	0.208
126.0	2.654	0.38780	0.112	0.511	0.020	0.511	0.292	6.844	0.197	0.208
127.0	2.689	0.37637	0.114	0.511	0.021	0.511	0.300	7.146	0.200	0.208
128.0	2.725	0.36395	0.116	0.511	0.022	0.511	0.308	7.488	0.203	0.208
129.0	2.759	0.35304	0.117	0.511	0.023	0.511	0.317	7.815	0.206	0.208
130.0	2.793	0.34107	0.119	0.511	0.024	0.511	0.325	8.189	0.209	0.208
131.0	2.828	0.32816	0.120	0.511	0.025	0.511	0.335	8.616	0.197	0.208
132.0	3.151	0.18905	0.138	0.936	0.026	0.968	0.345	16.670	0.198	0.206
133.0	3.188	0.18193	0.139	0.933	0.027	0.967	0.354	17.522	0.219	0.206
134.0	3.222	0.17460	0.140	0.931	0.028	0.967	0.365	18.456	0.221	0.207
135.0	3.255	0.16738	0.141	0.927	0.030	0.966	0.375	19.445	0.224	0.207
136.0	3.285	0.16077	0.141	0.924	0.031	0.965	0.387	20.435	0.229	0.207
137.0	3.314	0.15359	0.142	0.920	0.033	0.965	0.398	21.579	0.234	0.207
138.0	3.342	0.14718	0.142	0.916	0.034	0.964	0.410	22.706	0.238	0.207
139.0	3.365	0.13995	0.143	0.913	0.036	0.963	0.422	24.048	0.244	0.208
140.0	3.386	0.13362	0.143	0.908	0.038	0.963	0.435	25.336	0.252	0.208
141.0	3.402	0.12732	0.142	0.905	0.040	0.963	0.448	26.722	0.265	0.208
142.0	3.416	0.12067	0.142	0.900	0.042	0.962	0.462	28.306	0.287	0.208
143.0	3.425	0.11493	0.142	0.896	0.044	0.962	0.475	29.799	0.350	0.209
144.0	3.428	0.10902	0.141	0.891	0.047	0.961	0.490	31.444	1.058	0.209
145.0	3.427	0.10324	0.140	0.886	0.049	0.961	0.504	33.191	-0.032	0.209
146.0	3.421	0.09795	0.139	0.881	0.052	0.960	0.519	34.926	0.122	0.209
147.0	3.408	0.09249	0.138	0.876	0.055	0.960	0.534	36.853	0.161	0.210
148.0	3.390	0.08728	0.136	0.871	0.059	0.959	0.549	38.840	0.176	0.210
149.0	3.366	0.08241	0.135	0.865	0.062	0.959	0.564	40.845	0.185	0.210
150.0	3.335	0.07748	0.133	0.859	0.066	0.958	0.579	43.040	0.193	0.210
151.0	3.297	0.07297	0.131	0.854	0.070	0.957	0.595	45.181	0.197	0.210
152.0	3.253	0.06863	0.128	0.847	0.075	0.957	0.610	47.402	0.200	0.211
153.0	3.201	0.06432	0.126	0.841	0.080	0.956	0.626	49.773	0.203	0.211
154.0	3.144	0.06029	0.123	0.834	0.086	0.956	0.641	52.148	0.205	0.211
155.0	3.079	0.05647	0.120	0.827	0.092	0.955	0.656	54.522	0.206	0.211
156.0	3.008	0.05271	0.117	0.820	0.099	0.954	0.671	57.055	0.207	0.211
157.0	2.929	0.04925	0.114	0.812	0.106	0.954	0.686	59.482	0.209	0.211
158.0	2.845	0.04600	0.110	0.804	0.114	0.953	0.700	61.856	0.209	0.211
159.0	2.754	0.04282	0.107	0.795	0.123	0.952	0.714	64.324	0.210	0.211
160.0	2.658	0.03981	0.103	0.787	0.133	0.951	0.728	66.768	0.210	0.211
161.0	2.556	0.03704	0.099	0.778	0.144	0.950	0.742	69.003	0.211	0.211
162.0	2.448	0.03438	0.095	0.768	0.155	0.949	0.754	71.220	0.211	0.211
163.0	2.336	0.03191	0.090	0.758	0.168	0.948	0.767	73.212	0.211	0.211
164.0	2.220	0.02958	0.086	0.747	0.182	0.946	0.779	75.046	0.212	0.211
165.0	2.099	0.02746	0.081	0.736	0.197	0.945	0.790	76.419	0.212	0.211
166.0	1.974	0.02547	0.076	0.724	0.213	0.943	0.801	77.503	0.212	0.211
167.0	1.845	0.02361	0.072	0.711	0.230	0.942	0.812	78.152	0.212	0.211
168.0	1.714	0.02198	0.067	0.699	0.248	0.940	0.822	77.985	0.212	0.211
169.0	1.580	0.02044	0.061	0.685	0.267	0.938	0.831	77.284	0.212	0.211
170.0	1.443	0.01906	0.056	0.671	0.287	0.936	0.840	75.712	0.212	0.211
171.0	1.304	0.01783	0.051	0.656	0.307	0.934	0.849	73.162	0.211	0.211
172.0	1.164	0.01678	0.045	0.641	0.328	0.932	0.856	69.333	0.211	0.211
